"t_stats" "p_value" "p_val_adjusted"
"pr_reply:nonmember:scikit-imageTRUE:year2012-pr_reply:nonmember:scikit-imageFALSE:year2012" -0.974260079559397 0.329927420598144 0.545855529200994
"issue_post:member:scikit-imageTRUE:year2013-issue_post:member:scikit-imageFALSE:year2013" -0.978095889706056 0.328026900560166 0.544926320522398
"pr_post:member:scikit-imageTRUE:year2013-pr_post:member:scikit-imageFALSE:year2013" -0.171889933433003 0.86352406075265 0.915459075083606
"issue_reply:member:scikit-imageTRUE:year2013-issue_reply:member:scikit-imageFALSE:year2013" -0.0311203047026775 0.975173596699975 0.977575502110567
"pr_reply:member:scikit-imageTRUE:year2013-pr_reply:member:scikit-imageFALSE:year2013" 3.87156086421646 0.000108140646596144 0.00151769804015968
"issue_post:nonmember:scikit-imageTRUE:year2013-issue_post:nonmember:scikit-imageFALSE:year2013" -1.26846479310864 0.204632015866022 0.410272071219069
"pr_post:nonmember:scikit-imageTRUE:year2013-pr_post:nonmember:scikit-imageFALSE:year2013" 2.81395110197776 0.00489366715740025 0.0368837506122574
"issue_reply:nonmember:scikit-imageTRUE:year2013-issue_reply:nonmember:scikit-imageFALSE:year2013" -0.624029991905813 0.532607888610284 0.729870069577056
"pr_reply:nonmember:scikit-imageTRUE:year2013-pr_reply:nonmember:scikit-imageFALSE:year2013" -0.506321069416463 0.612631274424797 0.779903472682896
"issue_post:member:scikit-imageTRUE:year2014-issue_post:member:scikit-imageFALSE:year2014" -2.08234202373093 0.0373112399860653 0.136314052576409
"pr_post:member:scikit-imageTRUE:year2014-pr_post:member:scikit-imageFALSE:year2014" -0.922001578323496 0.356527752393511 0.575820615968885
"issue_reply:member:scikit-imageTRUE:year2014-issue_reply:member:scikit-imageFALSE:year2014" -0.905092257411276 0.36541651360921 0.57797558611071
"pr_reply:member:scikit-imageTRUE:year2014-pr_reply:member:scikit-imageFALSE:year2014" 2.28649655657591 0.0222252253441062 0.09623049696863
"issue_post:nonmember:scikit-imageTRUE:year2014-issue_post:nonmember:scikit-imageFALSE:year2014" 0.747528007618285 0.454744903095759 0.66337338910385
"pr_post:nonmember:scikit-imageTRUE:year2014-pr_post:nonmember:scikit-imageFALSE:year2014" 0.526606832518377 0.598466646251692 0.770809889317844
"issue_reply:nonmember:scikit-imageTRUE:year2014-issue_reply:nonmember:scikit-imageFALSE:year2014" -0.171633695232934 0.863725515557997 0.915459075083606
"pr_reply:nonmember:scikit-imageTRUE:year2014-pr_reply:nonmember:scikit-imageFALSE:year2014" 0.912505425911697 0.361502714555582 0.57797558611071
"issue_post:member:scikit-imageTRUE:year2015-issue_post:member:scikit-imageFALSE:year2015" -0.442386717207351 0.658209389196632 0.81021245568247
"pr_post:member:scikit-imageTRUE:year2015-pr_post:member:scikit-imageFALSE:year2015" 0.204243166558486 0.838163480213884 0.907487100973422
"issue_reply:member:scikit-imageTRUE:year2015-issue_reply:member:scikit-imageFALSE:year2015" 2.23214310476385 0.025605506323414 0.107437536841541
"pr_reply:member:scikit-imageTRUE:year2015-pr_reply:member:scikit-imageFALSE:year2015" 3.04638253818308 0.00231612955676308 0.019238055706175
"issue_post:nonmember:scikit-imageTRUE:year2015-issue_post:nonmember:scikit-imageFALSE:year2015" 1.01520371522391 0.310008729986859 0.530140979431309
"pr_post:nonmember:scikit-imageTRUE:year2015-pr_post:nonmember:scikit-imageFALSE:year2015" 1.11151562693923 0.266346467415874 0.488301856929102
"issue_reply:nonmember:scikit-imageTRUE:year2015-issue_reply:nonmember:scikit-imageFALSE:year2015" 1.44306796555177 0.149001326335443 0.356726704814855
"pr_reply:nonmember:scikit-imageTRUE:year2015-pr_reply:nonmember:scikit-imageFALSE:year2015" -1.07079820914939 0.28426017233912 0.507695735841829
"issue_post:member:scikit-imageTRUE:year2016-issue_post:member:scikit-imageFALSE:year2016" -2.85954501243003 0.00424249205542426 0.0339353560795728
"pr_post:member:scikit-imageTRUE:year2016-pr_post:member:scikit-imageFALSE:year2016" 0.320559837808617 0.748543977349377 0.869430132961505
"issue_reply:member:scikit-imageTRUE:year2016-issue_reply:member:scikit-imageFALSE:year2016" 0.442177513525204 0.658360756634482 0.81021245568247
"pr_reply:member:scikit-imageTRUE:year2016-pr_reply:member:scikit-imageFALSE:year2016" 2.18292289419622 0.0290414887397918 0.119392787041366
"issue_post:nonmember:scikit-imageTRUE:year2016-issue_post:nonmember:scikit-imageFALSE:year2016" -0.964205390585418 0.334942962315696 0.549684619606807
"pr_post:nonmember:scikit-imageTRUE:year2016-pr_post:nonmember:scikit-imageFALSE:year2016" 5.15812129031484 0.000000249440021971026 0.0000101522088942207
"issue_reply:nonmember:scikit-imageTRUE:year2016-issue_reply:nonmember:scikit-imageFALSE:year2016" -0.444029041959817 0.657021586989387 0.81021245568247
"pr_reply:nonmember:scikit-imageTRUE:year2016-pr_reply:nonmember:scikit-imageFALSE:year2016" 1.04198259865352 0.297419746767291 0.519527197142865
"issue_post:member:scikit-imageTRUE:year2018-issue_post:member:scikit-imageFALSE:year2018" 1.33480980017888 0.181938605152213 0.39309491319035
"pr_post:member:scikit-imageTRUE:year2018-pr_post:member:scikit-imageFALSE:year2018" 6.1340224975288 0.000000000856843929142315 0.000000049819354165846
"issue_reply:member:scikit-imageTRUE:year2018-issue_reply:member:scikit-imageFALSE:year2018" 1.96080853663672 0.0499013618592128 0.165120766477233
"pr_reply:member:scikit-imageTRUE:year2018-pr_reply:member:scikit-imageFALSE:year2018" 0.785845449955015 0.431958035975066 0.642761127660741
"issue_post:nonmember:scikit-imageTRUE:year2018-issue_post:nonmember:scikit-imageFALSE:year2018" -0.310458967129938 0.756211958398951 0.869430132961505
"pr_post:nonmember:scikit-imageTRUE:year2018-pr_post:nonmember:scikit-imageFALSE:year2018" 6.52686570560007 0.0000000000671602773394397 0.00000000683355821928799
"issue_reply:nonmember:scikit-imageTRUE:year2018-issue_reply:nonmember:scikit-imageFALSE:year2018" 3.77865499030283 0.000157677701905001 0.00200546327110424
"pr_reply:nonmember:scikit-imageTRUE:year2018-pr_reply:nonmember:scikit-imageFALSE:year2018" 6.31887716189568 0.000000000263470578687475 0.0000000214465051051604
"issue_post:member:matplotlibTRUE:year2011-issue_post:member:matplotlibFALSE:year2011" 2.66443964734249 0.00771167027323538 0.0514532754296197
"pr_post:member:matplotlibTRUE:year2011-pr_post:member:matplotlibFALSE:year2011" -3.9418782686778 0.000080846008028379 0.0012962826823117
"issue_reply:member:matplotlibTRUE:year2011-issue_reply:member:matplotlibFALSE:year2011" -3.2554995943534 0.00113193058165306 0.0100151249289738
"pr_reply:member:matplotlibTRUE:year2011-pr_reply:member:matplotlibFALSE:year2011" -2.27670138296234 0.0228040638883604 0.0976974105532915
"issue_post:nonmember:matplotlibTRUE:year2011-issue_post:nonmember:matplotlibFALSE:year2011" -1.54061653905991 0.123410140231687 0.314094978890074
"pr_post:nonmember:matplotlibTRUE:year2011-pr_post:nonmember:matplotlibFALSE:year2011" -2.49205591390217 0.0127006041957998 0.0676736066546808
"issue_reply:nonmember:matplotlibTRUE:year2011-issue_reply:nonmember:matplotlibFALSE:year2011" -1.49240076811326 0.135594113801495 0.333208017515966
"pr_reply:nonmember:matplotlibTRUE:year2011-pr_reply:nonmember:matplotlibFALSE:year2011" -0.732663153404599 0.463763902511314 0.669333008234414
"issue_post:member:matplotlibTRUE:year2012-issue_post:member:matplotlibFALSE:year2012" -2.12422075726965 0.0336516883032565 0.130585909239163
